sku,product_name,product_name_ar,price,processed_product_name,processed_product_name_ar,combined_master_name,master_dosage,master_form
367,ONE TWO THREE (1 2 3) SYRUP 120 ML,وانتوثرى شراب 120 مللى,32.0,one two three 1 2 3 syrup 120 ml,وانتوثرى syrup 120 مللى,وانتوثرى شراب 120 مللى ONE TWO THREE (1 2 3) SYRUP 120 ML,120ML,SYRUP
2237,D.DEP 10.000 I.U. 30 CAP CAP,دي.ديب 10.000 وحدة دولية 30 كبسول,300.0,ddep 10000 iu 30 capsule capsule,ديديب 10000 iu 30 كبسول,دي.ديب 10.000 وحدة دولية 30 كبسول D.DEP 10.000 I.U. 30 CAP CAP,,
517,CERVITAM 20 CAP,سيرفيتام 20 كبسولة,86.0,cervitam 20 capsule,سيرفيتام 20 capsule,سيرفيتام 20 كبسولة CERVITAM 20 CAP,,
868,ERASTAPEX CO 5MG/20 MG 30 TAB,ايراستابكس كو 5/20 مجم 30 قرص,114.0,erastapex co 5mg20 mg 30 tablet,ايراستابكس كو 520 mg 30 tablet,ايراستابكس كو 5/20 مجم 30 قرص ERASTAPEX CO 5MG/20 MG 30 TAB,5MG,
5303,COLD CONTROL 20 TAB,كولد كونترول 20 قرص,32.0,cold control 20 tablet,كولد كونترول 20 tablet,كولد كونترول 20 قرص COLD CONTROL 20 TAB,,
10168,EMPACOZA PLUS 5/25 MG 30 TAB,ايمباكوزا بلس 25/5 مجم 30 قرص,303.0,empacoza plus 525 mg 30 tablet,ايمباكوزا بلس 255 mg 30 tablet,ايمباكوزا بلس 25/5 مجم 30 قرص EMPACOZA PLUS 5/25 MG 30 TAB,25MG,
4990,TECAVIR 1 MG 30 TAB,تيكافير 1 مجم 30 قرص,1755.0,tecavir 1 mg 30 tablet,تيكافير 1 mg 30 tablet,تيكافير 1 مجم 30 قرص TECAVIR 1 MG 30 TAB,1MG,
499,DOSTINEX .50 MG 2 TAB,دوستينكس 0.5 مجم 2 قرص,118.5,dostinex 50 mg 2 tablet,دوستينكس 05 mg 2 tablet,دوستينكس 0.5 مجم 2 قرص DOSTINEX .50 MG 2 TAB,50MG,
784,VITAMIN E 1000 MG 24 CAP,فيتامين ه 1000 مجم 24 كبسولة,89.0,vitamin e 1000 mg 24 capsule,فيتامين ه 1000 mg 24 capsule,فيتامين ه 1000 مجم 24 كبسولة VITAMIN E 1000 MG 24 CAP,1000MG,
1138,ELIMBOSIS 5 MG 30 TAB,اليمبوسيس 5 مجم 30 قرص,269.25,elimbosis 5 mg 30 tablet,اليمبوسيس 5 mg 30 tablet,اليمبوسيس 5 مجم 30 قرص ELIMBOSIS 5 MG 30 TAB,5MG,
512,ORLISTAT 120 MG 30 CAP,اورليستات 120 مجم 30 كبسول,207.0,orlistat 120 mg 30 capsule,اورليستات 120 mg 30 كبسول,اورليستات 120 مجم 30 كبسول ORLISTAT 120 MG 30 CAP,120MG,
498,CONCOR 10 MG 30 TAB,كونكور 10 مجم 30 قرص,99.0,concor 10 mg 30 tablet,كونكور 10 mg 30 tablet,كونكور 10 مجم 30 قرص CONCOR 10 MG 30 TAB,10MG,
774,C ZINC 30 CAP,سي زنك 30 كبسول,90.0,c zinc 30 capsule,سي زنك 30 كبسول,سي زنك 30 كبسول C ZINC 30 CAP,,
684,GLUCOPHAGE 500 MG 50 TAB,جلوكوفاج 500 مجم 50 قرص,35.0,glucophage 500 mg 50 tablet,جلوكوفاج 500 mg 50 tablet,جلوكوفاج 500 مجم 50 قرص GLUCOPHAGE 500 MG 50 TAB,500MG,
11904,EMPACOZA TRIO XR 10/5/1000 MG TAB,ايمباكوزا تريو اكس ار 10/5/1000 مجم قرص,348.0,empacoza trio xr 1051000 mg tablet,ايمباكوزا تريو اكس ار 1051000 mg tablet,ايمباكوزا تريو اكس ار 10/5/1000 مجم قرص EMPACOZA TRIO XR 10/5/1000 MG TAB,1000MG,
997,ZITHROMAX 900 MG/22.5 ML SUSP. 22.5 ML,زيثروماكس 900مجم/22.5مل شراب معلق,100.0,zithromax 900 mg 225 ml suspension 225 ml,زيثروماكس 900مجم225مل syrup suspension,زيثروماكس 900مجم/22.5مل شراب معلق ZITHROMAX 900 MG/22.5 ML SUSP. 22.5 ML,900MG,
560,FUSI 2%CREAM 15 GM,فيوسي 2 % كريم 15 جم,35.0,fusi 2% cream 15 gm,فيوسي 2 % cream 15 g,فيوسي 2 % كريم 15 جم FUSI 2%CREAM 15 GM,2%,CREAM
13218,MERALGO 20 CAPS,ميرالجو 20 كبسولة,425.0,meralgo 20 capsule,ميرالجو 20 capsule,ميرالجو 20 كبسولة MERALGO 20 CAPS,,
542,EXAMIDE 20 MG 20 TAB,اكساميد 20 مجم 20 قرص,80.0,examide 20 mg 20 tablet,اكساميد 20 mg 20 tablet,اكساميد 20 مجم 20 قرص EXAMIDE 20 MG 20 TAB,20MG,
2070,FORFLOZIN 10 MG 30 TAB,فورفلوزين 10 مجم 30 قرص,306.0,forflozin 10 mg 30 tablet,فورفلوزين 10 mg 30 tablet,فورفلوزين 10 مجم 30 قرص FORFLOZIN 10 MG 30 TAB,10MG,
3292,MAGNESIUM PLUS 30 TAB,ماغنسيوم بلس 30 كبسول,45.0,magnesium plus 30 tablet,ماغنسيوم بلس 30 كبسول,ماغنسيوم بلس 30 كبسول MAGNESIUM PLUS 30 TAB,,
879,MACRO PANTHENOL CREAM 50 GM,ماكرو بانثينول كريم 50 جم,45.0,macro panthenol cream 50 gm,ماكرو بانثينول cream 50 g,ماكرو بانثينول كريم 50 جم MACRO PANTHENOL CREAM 50 GM,50G,CREAM
1229,CYTEAL FOAMING SOLN. 250 ML,سيتيال محلول رغوي مطهر 250 مل,95.0,cyteal foaming soln 250 ml,سيتيال solution رغوي مطهر 250 ml,سيتيال محلول رغوي مطهر 250 مل CYTEAL FOAMING SOLN. 250 ML,250ML,
3388,OZEMPIC 1 MG 1 PRE-FILLED PEN,اوزمبك 1مجم 1 قلم معبأ للحقن,4000.0,ozempic 1 mg 1 prefilled pen,اوزمبك 1مجم 1 قلم معبأ للحقن,اوزمبك 1مجم 1 قلم معبأ للحقن OZEMPIC 1 MG 1 PRE-FILLED PEN,1MG,
9952,CENTRUM WITH LUTEIN ADULT 30 TAB,سنترم مع لوتين للكبار 30 قرص,255.0,centrum with lutein adult 30 tablet,سنترم مع لوتين للكبار 30 tablet,سنترم مع لوتين للكبار 30 قرص CENTRUM WITH LUTEIN ADULT 30 TAB,,
693,FUSI-ZON CREAM 15 GM,فيوسي-زون كريم 15 جم,36.0,fusizon cream 15 gm,فيوسيزون cream 15 g,فيوسي-زون كريم 15 جم FUSI-ZON CREAM 15 GM,15G,CREAM
10802,CONVENTIN XR 300 MG 30 TAB,كونفنتين ممتد المفعول 300 مجم - 30 قرص,135.0,conventin xr 300 mg 30 tablet,كونفنتين ممتد المفعول 300 mg 30 tablet,كونفنتين ممتد المفعول 300 مجم - 30 قرص CONVENTIN XR 300 MG 30 TAB,300MG,
1345,HISTAZINE 1 10 MG 20 TAB,هيستازين-1 10 مجم 20 قرص,68.0,histazine 1 10 mg 20 tablet,هيستازين1 10 mg 20 tablet,هيستازين-1 10 مجم 20 قرص HISTAZINE 1 10 MG 20 TAB,10MG,
685,FUCIDIN 2%CREAM 30 GM,فيوسيدين 2 % كريم 30 جم,53.0,fucidin 2% cream 30 gm,فيوسيدين 2 % cream 30 g,فيوسيدين 2 % كريم 30 جم FUCIDIN 2%CREAM 30 GM,2%,CREAM
1572,FLUIMUCIL 600 MG 10 EFF. TAB,فلوموسيل 600 مجم 10 قرص فوار,109.0,fluimucil 600 mg 10 eff tablet,فلوموسيل 600 mg 10 tablet فوار,فلوموسيل 600 مجم 10 قرص فوار FLUIMUCIL 600 MG 10 EFF. TAB,600MG,
1665,SEPTAZOLE 200 TAB,سيبتازول 80/400 مجم 200 قرص,229.0,septazole 200 tablet,سيبتازول 80400 mg 200 tablet,سيبتازول 80/400 مجم 200 قرص SEPTAZOLE 200 TAB,,
10744,LIMITLESS VITAMIN B12 30 O.D.F,ليمتلس فيتامين بي 12 أو دي إف - 30 فيلم سريع الذوبان بالفم,125.0,limitless vitamin b12 30 odf,ليمتلس فيتامين بي 12 أو دي إف 30 فيلم سريع الذوبان بالفم,ليمتلس فيتامين بي 12 أو دي إف - 30 فيلم سريع الذوبان بالفم LIMITLESS VITAMIN B12 30 O.D.F,,
962,VENTOCOUGH WITH SUGAR SYRUP 125 ML,فينتوكف شراب بالسكر 125 مل,30.0,ventocough with sugar syrup 125 ml,فينتوكف syrup بالسكر 125 ml,فينتوكف شراب بالسكر 125 مل VENTOCOUGH WITH SUGAR SYRUP 125 ML,125ML,SYRUP
1589,OXALEPTAL 300 MG 30 TAB,اوكساليبتال 300 مجم 30 قرص,180.0,oxaleptal 300 mg 30 tablet,اوكساليبتال 300 mg 30 tablet,اوكساليبتال 300 مجم 30 قرص OXALEPTAL 300 MG 30 TAB,300MG,
1499,BRESTTO 20 PIECES,بريستو 20 قطعة للمضغ,94.0,brestto 20 pieces,بريستو 20 قطعة للمضغ,بريستو 20 قطعة للمضغ BRESTTO 20 PIECES,,
782,CURAM 457 MG/5 ML SUSP. 70 ML,كيورام 457 مجم / 5 مل شراب معلق 70 مل,97.0,curam 457 mg 5 ml suspension 70 ml,كيورام 457 mg 5 ml syrup suspension 70 ml,كيورام 457 مجم / 5 مل شراب معلق 70 مل CURAM 457 MG/5 ML SUSP. 70 ML,457MG,
1098,MEGAFEN-N 100 MG/5 ML SUSP. 120 ML,ميجافين ان شراب معلق 120 مل,35.0,megafenn 100 mg 5 ml suspension 120 ml,ميجافين ان syrup suspension 120 ml,ميجافين ان شراب معلق 120 مل MEGAFEN-N 100 MG/5 ML SUSP. 120 ML,100MG,
618,CERELAC WHEAT WITH MILK 125 GM,سيريلاك  قمح بدون لبن 125 جرام جديد,40.0,cerelac wheat with milk 125 gm,سيريلاك قمح بدون لبن 125 جرام جديد,سيريلاك  قمح بدون لبن 125 جرام جديد CERELAC WHEAT WITH MILK 125 GM,125G,
615,TEGRETOL 200 MG 30 TAB,تجريتول 200 مجم 30 قرص,89.0,tegretol 200 mg 30 tablet,تجريتول 200 mg 30 tablet,تجريتول 200 مجم 30 قرص TEGRETOL 200 MG 30 TAB,200MG,
1789,CIDOPHAGE 500 MG 50 STRIPES,سيدوفاج 500 مجم 50 شريط,550.0,cidophage 500 mg 50 stripes,سيدوفاج 500 mg 50 strip,سيدوفاج 500 مجم 50 شريط CIDOPHAGE 500 MG 50 STRIPES,500MG,STRIP
830,FLOPADEX 8 MG 30 CAP,فلوبادكس 8 مجم 30 كبسول,177.0,flopadex 8 mg 30 capsule,فلوبادكس 8 mg 30 كبسول,فلوبادكس 8 مجم 30 كبسول FLOPADEX 8 MG 30 CAP,8MG,
2534,HAIRTONIC 60 CAP,هيرتونيك 60 كبسولة,165.0,hairtonic 60 capsule,هيرتونيك 60 capsule,هيرتونيك 60 كبسولة HAIRTONIC 60 CAP,,
11952,MELLITOFIX TRIO 25/5/1000 MG 30 TAB,ميليتوفكس تريو 25/5/1000 مجم 30 قرص,486.0,mellitofix trio 2551000 mg 30 tablet,ميليتوفكس تريو 2551000 mg 30 tablet,ميليتوفكس تريو 25/5/1000 مجم 30 قرص MELLITOFIX TRIO 25/5/1000 MG 30 TAB,1000MG,
1251,CIDOPHAGE 850 MG 60 TAB,سيدوفاج 850 مجم 60 قرص,96.0,cidophage 850 mg 60 tablet,سيدوفاج 850 mg 60 tablet,سيدوفاج 850 مجم 60 قرص CIDOPHAGE 850 MG 60 TAB,850MG,
2197,ENTEROGERMINA 2 BILLION/5 ML ORAL SUSP. 10 MINI BOTTLES,انتروجرمينا معلق للشرب 2 بليون 10 زجاجة 5 مل,150.0,enterogermina 2 billion5 ml oral suspension 10 mini bottles,انتروجرمينا suspension للشرب 2 بليون 10 زجاجة 5 ml,انتروجرمينا معلق للشرب 2 بليون 10 زجاجة 5 مل ENTEROGERMINA 2 BILLION/5 ML ORAL SUSP. 10 MINI BOTTLES,5ML,
688,VERSERC 24 MG 30 TAB,فيرسيرك 24 مجم 30 قرص,120.0,verserc 24 mg 30 tablet,فيرسيرك 24 mg 30 tablet,فيرسيرك 24 مجم 30 قرص VERSERC 24 MG 30 TAB,24MG,
511,SOMAZINA 100 MG/ ML ORAL DROP 30 ML,سومازينا 100مجم/مل نقط بالفم 30 مل,140.0,somazina 100 mg ml oral drops 30 ml,سومازينا 100مجم ml نقط بالفم 30 ml,سومازينا 100مجم/مل نقط بالفم 30 مل SOMAZINA 100 MG/ ML ORAL DROP 30 ML,100MG,
3630,TELFAST DECONGESTANT 10 TAB,تلفاست دي مزيل للاحتقان 10 قرص,63.0,telfast decongestant 10 tablet,تلفاست دي مزيل للاحتقان 10 tablet,تلفاست دي مزيل للاحتقان 10 قرص TELFAST DECONGESTANT 10 TAB,,
9761,STREPSILS ORANGE WITH VITAMIN C 24 LOZENGES,ستربسلز بالبرتقال ڤيتامبن سى 24 قرص استحلاب,170.0,strepsils orange with vitamin c 24 lozenges,ستربسلز بالبرتقال ڤيتامبن سى 24 tablet استحلاب,ستربسلز بالبرتقال ڤيتامبن سى 24 قرص استحلاب STREPSILS ORANGE WITH VITAMIN C 24 LOZENGES,,
9168,TOPI-GENT SEBUM CLEANSING FOAM 150 ML,توب جينت سيبيوم محلول 150مل,245.0,topigent sebum cleansing foam 150 ml,توب جينت سيبيوم solution 150مل,توب جينت سيبيوم محلول 150مل TOPI-GENT SEBUM CLEANSING FOAM 150 ML,150ML,
1562,DIAFLOZIMET ER 10/1000 MG 30 TAB,ديافلوزيمت 10/1000مجم 30 قرص ممتد المفعول,258.0,diaflozimet er 101000 mg 30 tablet,ديافلوزيمت 101000مجم 30 tablet ممتد المفعول,ديافلوزيمت 10/1000مجم 30 قرص ممتد المفعول DIAFLOZIMET ER 10/1000 MG 30 TAB,1000MG,
1309,CHROMITRON 30 CAP,كروميترون 30 كبسول,90.0,chromitron 30 capsule,كروميترون 30 كبسول,كروميترون 30 كبسول CHROMITRON 30 CAP,,
1189,BLOKATENS 5 MG/160 28 TAB,بلوكاتنس 5/160مجم 28 قرص,150.0,blokatens 5 mg 160 28 tablet,بلوكاتنس 5160مجم 28 tablet,بلوكاتنس 5/160مجم 28 قرص BLOKATENS 5 MG/160 28 TAB,5MG,
519,DURICEF 500 MG/5 ML SUSP. 60 ML,ديوريسيف 500 مجم / 5 مل شراب معلق 60 مل,78.0,duricef 500 mg 5 ml suspension 60 ml,ديوريسيف 500 mg 5 ml syrup suspension 60 ml,ديوريسيف 500 مجم / 5 مل شراب معلق 60 مل DURICEF 500 MG/5 ML SUSP. 60 ML,500MG,
10670,CRESTOR 5 MG 28 TAB,كريستور 5 مجم 28 قرص,264.0,crestor 5 mg 28 tablet,كريستور 5 mg 28 tablet,كريستور 5 مجم 28 قرص CRESTOR 5 MG 28 TAB,5MG,
388,ROWACHOL 45 CAP,رواكول 45 كبسول,72.0,rowachol 45 capsule,رواكول 45 كبسول,رواكول 45 كبسول ROWACHOL 45 CAP,,
9914,WATER SOLVENT PURIFIED 300 PACK,ماء مذيب 300 كيس,450.0,water solvent purified 300 pack,ماء مذيب 300 كيس,ماء مذيب 300 كيس WATER SOLVENT PURIFIED 300 PACK,,
1723,ARICEPT 5 MG 14 TAB,اريسبت 5 مجم 14 قرص,300.0,aricept 5 mg 14 tablet,اريسبت 5 mg 14 tablet,اريسبت 5 مجم 14 قرص ARICEPT 5 MG 14 TAB,5MG,
1000,MIRTIMASH 30 MG 30 TAB,ميرتيماش 30 مجم 30 قرص,177.0,mirtimash 30 mg 30 tablet,ميرتيماش 30 mg 30 tablet,ميرتيماش 30 مجم 30 قرص MIRTIMASH 30 MG 30 TAB,30MG,
1027,LEVCET 5 MG 20 TAB,ليفسيت 5 مجم 20 قرص,85.0,levcet 5 mg 20 tablet,ليفسيت 5 mg 20 tablet,ليفسيت 5 مجم 20 قرص LEVCET 5 MG 20 TAB,5MG,
2402,SELONA 20 SACHETS,سيلونا 20 كيس,45.0,selona 20 sachets,سيلونا 20 كيس,سيلونا 20 كيس SELONA 20 SACHETS,,
570,RIVAROSPIRE 15 MG 42 TAB,ريفارسبير 15 مجم 42 قرص,534.0,rivarospire 15 mg 42 tablet,ريفارسبير 15 mg 42 tablet,ريفارسبير 15 مجم 42 قرص RIVAROSPIRE 15 MG 42 TAB,15MG,
1024,PRIMROSE PLUS 30 CAP,برايم روز بلس 30 كبسول,165.0,primrose plus 30 capsule,برايم روز بلس 30 كبسول,برايم روز بلس 30 كبسول PRIMROSE PLUS 30 CAP,,
9802,CLAVIMOX 642.9 MG/5 ML ORAL SUSP. 75 ML,كلافيموكس 642.9مجم/5مل شراب معلق 75 مل,89.0,clavimox 6429 mg 5 ml oral suspension 75 ml,كلافيموكس 6429مجم5مل syrup suspension 75 ml,كلافيموكس 642.9مجم/5مل شراب معلق 75 مل CLAVIMOX 642.9 MG/5 ML ORAL SUSP. 75 ML,642.9MG,
616,ECTOMETHRIN 5% ADULT LOTION 50 ML,اكتومثرين 5 % لوسيون 50 مل,55.0,ectomethrin 5% adult lotion 50 ml,اكتومثرين 5 % لوسيون 50 ml,اكتومثرين 5 % لوسيون 50 مل ECTOMETHRIN 5% ADULT LOTION 50 ML,5%,
10013,DAVALINDI 10.000 I.U. 30 TAB,دافاليندي 10.000 وحدة دولية 30 قرص,78.0,davalindi 10000 iu 30 tablet,دافاليندي 10000 iu 30 tablet,دافاليندي 10.000 وحدة دولية 30 قرص DAVALINDI 10.000 I.U. 30 TAB,,
453,DEXATROL EYE/EAR DROPS 5 ML,ديكساترول قطرة عين/أذن 5 مل,27.0,dexatrol eyeear drops 5 ml,ديكساترول drops عينأذن 5 ml,ديكساترول قطرة عين/أذن 5 مل DEXATROL EYE/EAR DROPS 5 ML,5ML,DROPS
612,GALVUS MET 850 MG/50 3 TAB,جالفس ميت 50/850 مجم 30 قرص,233.0,galvus met 850 mg 50 3 tablet,جالفس ميت 50850 mg 30 tablet,جالفس ميت 50/850 مجم 30 قرص GALVUS MET 850 MG/50 3 TAB,850MG,
1209,SODIUM CHLORIDE- ALMOTTAHEDOON 0.9%INFUSION 500 ML,صوديوم كلوريد -المتحدون 0.9 % محلول وريد 500 مل,24.0,sodium chloride almottahedoon 09%infusion 500 ml,صوديوم كلوريد المتحدون 09 % solution وريد 500 ml,صوديوم كلوريد -المتحدون 0.9 % محلول وريد 500 مل SODIUM CHLORIDE- ALMOTTAHEDOON 0.9%INFUSION 500 ML,0.9%,
129,THIOTACID 600 MG ORIGINAL 20 TAB,ثيوتاسيد اورجينال 600 20 قرص,90.0,thiotacid 600 mg original 20 tablet,ثيوتاسيد اورجينال 600 20 tablet,ثيوتاسيد اورجينال 600 20 قرص THIOTACID 600 MG ORIGINAL 20 TAB,600MG,
452,ANTINAL 220 MG/5 ML SUSP. 60 ML,انتينال 220مجم/5مل شراب معلق 60 مل,24.0,antinal 220 mg 5 ml suspension 60 ml,انتينال 220مجم5مل syrup suspension 60 ml,انتينال 220مجم/5مل شراب معلق 60 مل ANTINAL 220 MG/5 ML SUSP. 60 ML,220MG,
1177,SANSOIMUNE SYRUP 200 ML,سانسو اميون شراب 200 مل,140.0,sansoimune syrup 200 ml,سانسو اميون syrup 200 ml,سانسو اميون شراب 200 مل SANSOIMUNE SYRUP 200 ML,200ML,SYRUP
1295,VITA STRESS 20 TAB,فيتاستريس 20 قرص,64.0,vita stress 20 tablet,فيتاستريس 20 tablet,فيتاستريس 20 قرص VITA STRESS 20 TAB,,
672,DULOXEPRIN 30 MG 28 CAP,دولوكسبرين 30 مجم 28 كبسولة,180.0,duloxeprin 30 mg 28 capsule,دولوكسبرين 30 mg 28 capsule,دولوكسبرين 30 مجم 28 كبسولة DULOXEPRIN 30 MG 28 CAP,30MG,
295,FUCIDIN 2%CREAM 15 GM,فيوسيدين 2 % كريم 15 جم,30.0,fucidin 2% cream 15 gm,فيوسيدين 2 % cream 15 g,فيوسيدين 2 % كريم 15 جم FUCIDIN 2%CREAM 15 GM,2%,CREAM
10432,FEMTONEX 30 CAP,فيمتونكس 30 كبسول,300.0,femtonex 30 capsule,فيمتونكس 30 كبسول,فيمتونكس 30 كبسول FEMTONEX 30 CAP,,
10912,ISOTRETINOIN 20 MG 30 CAP,ايزوتريتينوين 20 مجم 30 كبسولة,372.0,isotretinoin 20 mg 30 capsule,ايزوتريتينوين 20 mg 30 capsule,ايزوتريتينوين 20 مجم 30 كبسولة ISOTRETINOIN 20 MG 30 CAP,20MG,
928,LIPITOR 20 MG 28 TAB,ليبيتور 20 مجم 28 قرص,264.0,lipitor 20 mg 28 tablet,ليبيتور 20 mg 28 tablet,ليبيتور 20 مجم 28 قرص LIPITOR 20 MG 28 TAB,20MG,
902,ZANOGLIDE 30MG/4 MG 30 TAB,زانوجلايد 4/30مجم 30 قرص,102.0,zanoglide 30mg4 mg 30 tablet,زانوجلايد 430مجم 30 tablet,زانوجلايد 4/30مجم 30 قرص ZANOGLIDE 30MG/4 MG 30 TAB,30MG,
75,LIVABION I.M. AMP. 6 * 2 ML,ليفابيون 2 مللى 6 امبول,63.0,livabion im ampoule 6 * 2 ml,ليفابيون 2 مللى 6 ampoule,ليفابيون 2 مللى 6 امبول LIVABION I.M. AMP. 6 * 2 ML,2ML,
443,PRIDOCAINE CREAM 15 GM,بريدوكايين كريم 15 جم,32.0,pridocaine cream 15 gm,بريدوكايين cream 15 g,بريدوكايين كريم 15 جم PRIDOCAINE CREAM 15 GM,15G,CREAM
818,TOBRIN 0.3 % EYE DROPS 5 ML,توبرين 0.3 % قطرة عين 5 مل,23.0,tobrin 03 % eye drops 5 ml,توبرين 03 % drops عين 5 ml,توبرين 0.3 % قطرة عين 5 مل TOBRIN 0.3 % EYE DROPS 5 ML,0.3%,DROPS
839,DENTINOX ORAL DROPS 100 ML,دنتينوكس نقط بالفم للاطفال 100 مل,103.0,dentinox oral drops 100 ml,دنتينوكس نقط بالفم للاطفال 100 ml,دنتينوكس نقط بالفم للاطفال 100 مل DENTINOX ORAL DROPS 100 ML,100ML,DROPS
859,NEVILOB PLU.5/ 12.5 MG 20 TAB,نيفيلوب بلس 0.5-12.5 مجم 20 قرص,86.0,nevilob plu5 125 mg 20 tablet,نيفيلوب بلس 05125 mg 20 tablet,نيفيلوب بلس 0.5-12.5 مجم 20 قرص NEVILOB PLU.5/ 12.5 MG 20 TAB,12.5MG,
3076,MONURIL 3 GM 1 SACHET,مونوريل 3جم 1 كيس,293.0,monuril 3 gm 1 sachet,مونوريل 3جم 1 كيس,مونوريل 3جم 1 كيس MONURIL 3 GM 1 SACHET,3G,
8700,COPAD 10.000 30 CAP,كوباد 10.000 وحدة دولية 30 كبسول,215.0,copad 10000 30 capsule,كوباد 10000 iu 30 كبسول,كوباد 10.000 وحدة دولية 30 كبسول COPAD 10.000 30 CAP,,
10147,THIOTACID 600 MG ORIGINAL 30 TAB,ثيوتاسيد اورجينال 600 30 قرص,230.0,thiotacid 600 mg original 30 tablet,ثيوتاسيد اورجينال 600 30 tablet,ثيوتاسيد اورجينال 600 30 قرص THIOTACID 600 MG ORIGINAL 30 TAB,600MG,
582,GALVUS MET 500 MG/50 3 TAB,جالفس ميت 50/500 مجم 30 قرص,194.0,galvus met 500 mg 50 3 tablet,جالفس ميت 50500 mg 30 tablet,جالفس ميت 50/500 مجم 30 قرص GALVUS MET 500 MG/50 3 TAB,500MG,
525,CH-ALPHA 10 SACHETS,سى اتش الفا 10 كيس,295.0,chalpha 10 sachets,سى اتش الفا 10 كيس,سى اتش الفا 10 كيس CH-ALPHA 10 SACHETS,,
1934,POLYMER BABY ISOTONIC .9% NASAL SPRAY 100 ML,بوليمير بيبي ايزوتونيك 0.9 % بخاخ بالأنف 100 مل,275.0,polymer baby isotonic 9% nasal spray 100 ml,بوليمير بيبي ايزوتونيك 09 % بخاخ بالأنف 100 ml,بوليمير بيبي ايزوتونيك 0.9 % بخاخ بالأنف 100 مل POLYMER BABY ISOTONIC .9% NASAL SPRAY 100 ML,0.9%,
1852,DIACURIMAP 10 MG 30 TAB,دياكيوريماب 10 مجم 30 قرص,204.0,diacurimap 10 mg 30 tablet,دياكيوريماب 10 mg 30 tablet,دياكيوريماب 10 مجم 30 قرص DIACURIMAP 10 MG 30 TAB,10MG,
1667,GENUPHIL ADVANCE 10 SACHETS,جينوفيل ادفانس 10 كيس,280.0,genuphil advance 10 sachets,جينوفيل ادفانس 10 كيس,جينوفيل ادفانس 10 كيس GENUPHIL ADVANCE 10 SACHETS,,
5123,FLATIDYL 30 CHEWABLE TAB,فلاتيديل 40 مجم 30 قرص مضغ,54.0,flatidyl 30 chewable tablet,فلاتيديل 40 mg 30 tablet مضغ,فلاتيديل 40 مجم 30 قرص مضغ FLATIDYL 30 CHEWABLE TAB,,
665,GAVISCON ADVANCE PEPPERMENT SUSP. 150 ML,جافيسكون ادفانس نعناع 150 مل شراب,61.0,gaviscon advance pepperment suspension 150 ml,جافيسكون ادفانس نعناع 150 ml syrup,جافيسكون ادفانس نعناع 150 مل شراب GAVISCON ADVANCE PEPPERMENT SUSP. 150 ML,150ML,
355,INJECTMOL 1 GM/100 ML I.V. INF. VIAL,انجيكتمول 1 جم فيال وريد 100 مل,67.0,injectmol 1 gm100 ml iv inf vial,انجيكتمول 1 g vial وريد 100 ml,انجيكتمول 1 جم فيال وريد 100 مل INJECTMOL 1 GM/100 ML I.V. INF. VIAL,1G,VIAL
